delay1,delay2,total_delay,threads,reverse,MB_sec
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1127
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1121
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1123
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1123
0,0,0,3,0,1122
0,0,0,3,0,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1121
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,3,1,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1124
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1121
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1122
0,0,0,4,0,1123
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,4,1,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1124
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1123
0,0,0,5,0,1124
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1126
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1123
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1121
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
